tag,n,d,metric,filter,sel_target,sel_actual,cand,baseline,graph,mode,M,gamma,M_beta,ef,k,recall,qps,p50_us,p95_us,p99_us,max_us,mean_us,ndis,nodes_visited,first_hop,second_hop,sel_checks,accepted,rejected,hops,results_returned,build_ms,graph_bytes,avg_deg0,max_deg0
n100k_d128_ip,100000,128,ip,multicluster,0.5000,0.3519,35189,C_acorn_g16,acorn,ACORN,16,16,16,100,100,0.5905,6226.0,159.71,231.42,257.21,308.83,160.62,1083,1007,2357,4044,6403,3581,2822,0,100,39363.7,23728392,24.6,40
n100k_d128_ip,100000,128,ip,multicluster,0.5000,0.3519,35189,C_acorn_g32,acorn,ACORN,16,32,16,100,100,0.5756,5779.9,164.29,260.79,373.54,397.04,173.01,1119,1047,2480,4609,7091,3699,3391,0,100,99104.9,30656776,24.6,40
n100k_d128_ip,100000,128,ip,multicluster,0.5000,0.3519,35189,A_std_standard,std,STANDARD,16,1,32,250,100,0.6302,3921.6,257.54,277.33,294.38,361.58,255.00,1920,1920,1920,0,1920,0,0,258,64,11836.8,14033032,24.5,32
n100k_d128_ip,100000,128,ip,multicluster,0.5000,0.3519,35189,B_std_acorn1,std,ACORN,16,1,32,250,100,0.8441,1832.6,451.04,887.33,993.12,1085.21,545.68,1564,1453,5033,47261,52296,19070,33225,0,100,11836.8,14033032,24.5,32
n100k_d128_ip,100000,128,ip,multicluster,0.5000,0.3519,35189,D_large24_standard,large,STANDARD,24,1,48,250,100,0.6447,3879.6,261.46,279.00,289.83,303.79,257.76,1994,1994,1994,0,1994,0,0,257,65,10422.4,20424136,30.4,48
n100k_d128_ip,100000,128,ip,multicluster,0.5000,0.3519,35189,E_large24_acorn1,large,ACORN,24,1,48,250,100,0.9370,1492.1,461.12,1195.71,1297.50,1367.08,670.22,1714,1570,6621,69131,75753,27717,48036,0,100,10422.4,20424136,30.4,48
n100k_d128_ip,100000,128,ip,multicluster,0.5000,0.3519,35189,D_large48_standard,large,STANDARD,48,1,96,250,100,0.6469,3753.4,267.50,295.75,311.38,316.88,266.42,2102,2102,2102,0,2102,0,0,255,66,9627.1,39618184,35.7,96
n100k_d128_ip,100000,128,ip,multicluster,0.5000,0.3519,35189,E_large48_acorn1,large,ACORN,48,1,96,250,100,0.9673,1108.4,613.04,1646.12,1904.92,1922.62,902.20,2146,1923,8924,110583,119508,43622,75886,0,100,9627.1,39618184,35.7,96
n100k_d128_ip,100000,128,ip,multicluster,0.5000,0.3519,35189,C_acorn_g4,acorn,ACORN,16,4,16,250,100,0.6864,2952.7,317.33,460.54,502.58,734.42,338.67,1388,1312,5728,11281,17010,9030,7980,0,100,12336.4,18532104,24.5,40
n100k_d128_ip,100000,128,ip,multicluster,0.5000,0.3519,35189,C_acorn_g8,acorn,ACORN,16,8,16,250,100,0.7100,2918.6,324.62,493.33,534.46,563.00,342.63,1458,1381,5757,10712,16470,9153,7317,0,100,19233.8,20264200,24.6,40
n100k_d128_ip,100000,128,ip,multicluster,0.5000,0.3519,35189,C_acorn_g16,acorn,ACORN,16,16,16,250,100,0.6812,2790.8,337.12,511.04,543.21,546.62,358.33,1514,1438,5774,11079,16854,9168,7686,0,100,39363.7,23728392,24.6,40
n100k_d128_ip,100000,128,ip,multicluster,0.5000,0.3519,35189,C_acorn_g32,acorn,ACORN,16,32,16,250,100,0.6618,2646.7,349.17,600.17,695.38,704.96,377.83,1518,1446,6069,13078,19149,9606,9542,0,100,99104.9,30656776,24.6,40
n100k_d128_ip,100000,128,ip,multicluster,0.5000,0.3519,35189,A_std_standard,std,STANDARD,16,1,32,500,100,0.6449,2080.2,480.38,505.12,653.88,1060.17,480.71,2087,2087,2087,0,2087,0,0,513,64,11836.8,14033032,24.5,32
n100k_d128_ip,100000,128,ip,multicluster,0.5000,0.3519,35189,B_std_acorn1,std,ACORN,16,1,32,500,100,0.8974,958.5,784.67,1712.42,2684.92,2958.38,1043.31,2106,1996,11562,86386,97949,38938,59011,0,100,11836.8,14033032,24.5,32
n100k_d128_ip,100000,128,ip,multicluster,0.5000,0.3519,35189,D_large24_standard,large,STANDARD,24,1,48,500,100,0.6470,2071.5,486.12,510.38,526.62,535.42,482.75,2074,2074,2074,0,2074,0,0,507,65,10422.4,20424136,30.4,48
n100k_d128_ip,100000,128,ip,multicluster,0.5000,0.3519,35189,E_large24_acorn1,large,ACORN,24,1,48,500,100,0.9553,816.6,894.88,2169.75,2204.50,2344.67,1224.57,2088,1944,14401,127425,141827,55725,86102,0,100,10422.4,20424136,30.4,48
n100k_d128_ip,100000,128,ip,multicluster,0.5000,0.3519,35189,D_large48_standard,large,STANDARD,48,1,96,500,100,0.6500,2030.5,494.54,525.29,535.79,538.08,492.49,2169,2169,2169,0,2169,0,0,505,68,9627.1,39618184,35.7,96
n100k_d128_ip,100000,128,ip,multicluster,0.5000,0.3519,35189,E_large48_acorn1,large,ACORN,48,1,96,500,100,0.9861,625.4,1100.38,3030.58,3150.08,3185.12,1599.03,2638,2415,17945,194609,212555,82120,130435,0,100,9627.1,39618184,35.7,96
n100k_d128_ip,100000,128,ip,multicluster,0.5000,0.3519,35189,C_acorn_g4,acorn,ACORN,16,4,16,500,100,0.7156,1550.9,601.96,893.83,1100.67,1340.92,644.77,1661,1585,11653,20931,32586,18129,14456,0,100,12336.4,18532104,24.5,40
n100k_d128_ip,100000,128,ip,multicluster,0.5000,0.3519,35189,C_acorn_g8,acorn,ACORN,16,8,16,500,100,0.7227,1564.7,594.79,901.04,930.75,933.96,639.12,1708,1630,11577,19608,31187,18162,13024,0,100,19233.8,20264200,24.6,40
n100k_d128_ip,100000,128,ip,multicluster,0.5000,0.3519,35189,C_acorn_g16,acorn,ACORN,16,16,16,500,100,0.7019,1514.2,613.67,915.25,1028.75,1106.33,660.43,1872,1796,11828,20597,32426,18622,13804,0,100,39363.7,23728392,24.6,40
n100k_d128_ip,100000,128,ip,multicluster,0.5000,0.3519,35189,C_acorn_g32,acorn,ACORN,16,32,16,500,100,0.6932,1389.3,708.54,1066.54,1400.12,1559.83,719.76,1964,1893,12319,24558,36878,19408,17469,0,100,99104.9,30656776,24.6,40
n100k_d128_ip,100000,128,ip,multicluster,0.2500,0.2117,21174,F_exact,exact,EXACT,16,0,0,0,10,1.0000,539.9,1849.46,1895.83,1925.04,1925.54,1852.22,21174,0,0,0,100000,0,0,0,10,0.0,0,0.0,0
n100k_d128_ip,100000,128,ip,multicluster,0.2500,0.2117,21174,A_std_standard,std,STANDARD,16,1,32,50,10,0.4280,14500.1,71.96,81.46,91.00,126.54,68.97,1037,1037,1037,0,1037,0,0,59,4,11836.8,14033032,24.5,32
n100k_d128_ip,100000,128,ip,multicluster,0.2500,0.2117,21174,B_std_acorn1,std,ACORN,16,1,32,50,10,0.5570,10036.2,86.79,205.67,276.46,303.38,99.64,1118,1002,499,5015,5515,2206,3309,0,10,11836.8,14033032,24.5,32
n100k_d128_ip,100000,128,ip,multicluster,0.2500,0.2117,21174,D_large24_standard,large,STANDARD,24,1,48,50,10,0.4580,12270.9,82.54,90.67,94.21,96.83,81.49,1209,1209,1209,0,1209,0,0,57,4,10422.4,20424136,30.4,48
n100k_d128_ip,100000,128,ip,multicluster,0.2500,0.2117,21174,E_large24_acorn1,large,ACORN,24,1,48,50,10,0.7280,7025.1,121.12,336.83,380.88,386.79,142.35,1240,1103,722,10907,11630,3234,8396,0,10,10422.4,20424136,30.4,48
n100k_d128_ip,100000,128,ip,multicluster,0.2500,0.2117,21174,D_large48_standard,large,STANDARD,48,1,96,50,10,0.4660,11189.0,91.17,101.21,103.17,104.62,89.37,1433,1433,1433,0,1433,0,0,56,5,9627.1,39618184,35.7,96
n100k_d128_ip,100000,128,ip,multicluster,0.2500,0.2117,21174,E_large48_acorn1,large,ACORN,48,1,96,50,10,0.7450,4937.6,175.08,394.83,451.83,495.62,202.53,1684,1444,1207,19184,20393,6723,13670,0,10,9627.1,39618184,35.7,96
n100k_d128_ip,100000,128,ip,multicluster,0.2500,0.2117,21174,C_acorn_g4,acorn,ACORN,16,4,16,50,10,0.4020,12989.6,75.92,109.33,132.96,136.62,76.98,867,789,1188,1299,2488,1829,659,0,10,12336.4,18532104,24.5,40
n100k_d128_ip,100000,128,ip,multicluster,0.2500,0.2117,21174,C_acorn_g8,acorn,ACORN,16,8,16,50,10,0.4570,13262.7,71.62,112.04,139.42,144.83,75.40,808,728,1222,1492,2715,1811,904,0,10,19233.8,20264200,24.6,40
n100k_d128_ip,100000,128,ip,multicluster,0.2500,0.2117,21174,C_acorn_g16,acorn,ACORN,16,16,16,50,10,0.4370,13025.4,72.96,112.42,140.29,148.83,76.77,866,786,1225,1428,2654,1850,804,0,10,39363.7,23728392,24.6,40
n100k_d128_ip,100000,128,ip,multicluster,0.2500,0.2117,21174,C_acorn_g32,acorn,ACORN,16,32,16,50,10,0.4620,12245.6,74.67,141.67,151.17,199.29,81.66,890,812,1292,1602,2895,1885,1009,0,10,99104.9,30656776,24.6,40
n100k_d128_ip,100000,128,ip,multicluster,0.2500,0.2117,21174,A_std_standard,std,STANDARD,16,1,32,100,10,0.4700,8361.4,120.50,133.62,154.17,193.62,119.60,1461,1461,1461,0,1461,0,0,108,5,11836.8,14033032,24.5,32
n100k_d128_ip,100000,128,ip,multicluster,0.2500,0.2117,21174,B_std_acorn1,std,ACORN,16,1,32,100,10,0.6780,5428.3,168.62,331.79,433.33,526.88,184.22,1495,1379,1234,10454,11689,4976,6713,0,10,11836.8,14033032,24.5,32
n100k_d128_ip,100000,128,ip,multicluster,0.2500,0.2117,21174,D_large24_standard,large,STANDARD,24,1,48,100,10,0.4820,7718.0,131.88,144.50,151.58,170.67,129.57,1631,1631,1631,0,1631,0,0,107,5,10422.4,20424136,30.4,48
n100k_d128_ip,100000,128,ip,multicluster,0.2500,0.2117,21174,E_large24_acorn1,large,ACORN,24,1,48,100,10,0.8110,4237.4,193.08,500.38,552.04,597.29,235.99,1627,1490,1791,19677,21470,7670,13799,0,10,10422.4,20424136,30.4,48
n100k_d128_ip,100000,128,ip,multicluster,0.2500,0.2117,21174,D_large48_standard,large,STANDARD,48,1,96,100,10,0.4910,7320.1,137.46,155.50,169.08,169.12,136.61,1814,1814,1814,0,1814,0,0,106,5,9627.1,39618184,35.7,96
n100k_d128_ip,100000,128,ip,multicluster,0.2500,0.2117,21174,E_large48_acorn1,large,ACORN,48,1,96,100,10,0.8080,2964.7,255.04,671.25,776.88,953.12,337.31,1998,1758,2885,35122,38008,14476,23532,0,10,9627.1,39618184,35.7,96
n100k_d128_ip,100000,128,ip,multicluster,0.2500,0.2117,21174,C_acorn_g4,acorn,ACORN,16,4,16,100,10,0.4660,7624.7,126.33,182.88,227.29,228.54,131.15,1173,1096,2235,2617,4853,3548,1304,0,10,12336.4,18532104,24.5,40
n100k_d128_ip,100000,128,ip,multicluster,0.2500,0.2117,21174,C_acorn_g8,acorn,ACORN,16,8,16,100,10,0.5300,7694.0,125.17,183.75,231.46,238.67,129.97,1094,1013,2268,2880,5149,3479,1670,0,10,19233.8,20264200,24.6,40
n100k_d128_ip,100000,128,ip,multicluster,0.2500,0.2117,21174,C_acorn_g16,acorn,ACORN,16,16,16,100,10,0.5290,7261.3,132.25,202.96,227.88,251.42,137.72,1223,1143,2337,3074,5412,3656,1756,0,10,39363.7,23728392,24.6,40
n100k_d128_ip,100000,128,ip,multicluster,0.2500,0.2117,21174,C_acorn_g32,acorn,ACORN,16,32,16,100,10,0.5360,7000.8,134.62,215.46,245.50,273.17,142.84,1220,1142,2357,3042,5401,3629,1772,0,10,99104.9,30656776,24.6,40
n100k_d128_ip,100000,128,ip,multicluster,0.2500,0.2117,21174,A_std_standard,std,STANDARD,16,1,32,250,10,0.4950,4121.5,246.12,264.00,277.08,342.75,242.63,1920,1920,1920,0,1920,0,0,258,5,11836.8,14033032,24.5,32
n100k_d128_ip,100000,128,ip,multicluster,0.2500,0.2117,21174,B_std_acorn1,std,ACORN,16,1,32,250,10,0.7330,2547.7,331.96,673.88,731.88,848.96,392.51,1927,1811,4432,23501,27935,15445,12490,0,10,11836.8,14033032,24.5,32
n100k_d128_ip,100000,128,ip,multicluster,0.2500,0.2117,21174,D_large24_standard,large,STANDARD,24,1,48,250,10,0.4980,3970.4,255.04,276.50,283.92,298.58,251.86,1994,1994,1994,0,1994,0,0,257,5,10422.4,20424136,30.4,48
n100k_d128_ip,100000,128,ip,multicluster,0.2500,0.2117,21174,E_large24_acorn1,large,ACORN,24,1,48,250,10,0.8720,2032.4,372.96,933.50,1007.71,1057.92,492.04,2054,1916,6131,42158,48291,23351,24939,0,10,10422.4,20424136,30.4,48
n100k_d128_ip,100000,128,ip,multicluster,0.2500,0.2117,21174,D_large48_standard,large,STANDARD,48,1,96,250,10,0.5050,3906.5,257.04,281.04,292.79,296.04,255.98,2102,2102,2102,0,2102,0,0,255,6,9627.1,39618184,35.7,96
n100k_d128_ip,100000,128,ip,multicluster,0.2500,0.2117,21174,E_large48_acorn1,large,ACORN,48,1,96,250,10,0.8900,1503.7,457.83,1387.50,1504.62,1595.50,665.03,2478,2239,8282,70659,78943,36566,42376,0,10,9627.1,39618184,35.7,96
n100k_d128_ip,100000,128,ip,multicluster,0.2500,0.2117,21174,C_acorn_g4,acorn,ACORN,16,4,16,250,10,0.5390,3626.7,275.25,384.38,402.58,404.33,275.73,1592,1515,5482,6262,11745,8944,2801,0,10,12336.4,18532104,24.5,40
n100k_d128_ip,100000,128,ip,multicluster,0.2500,0.2117,21174,C_acorn_g8,acorn,ACORN,16,8,16,250,10,0.5840,3598.0,269.17,392.71,428.83,498.04,277.93,1540,1459,5583,6761,12346,8904,3441,0,10,19233.8,20264200,24.6,40
n100k_d128_ip,100000,128,ip,multicluster,0.2500,0.2117,21174,C_acorn_g16,acorn,ACORN,16,16,16,250,10,0.6060,3467.5,286.58,395.71,432.96,477.79,288.39,1726,1646,5663,7050,12714,9157,3557,0,10,39363.7,23728392,24.6,40
n100k_d128_ip,100000,128,ip,multicluster,0.2500,0.2117,21174,C_acorn_g32,acorn,ACORN,16,32,16,250,10,0.6110,3275.7,301.04,416.83,464.33,633.75,305.28,1686,1608,5726,7583,13310,9249,4061,0,10,99104.9,30656776,24.6,40
n100k_d128_ip,100000,128,ip,multicluster,0.2500,0.2117,21174,A_std_standard,std,STANDARD,16,1,32,500,10,0.4990,2129.4,468.25,496.79,594.42,1016.29,469.61,2087,2087,2087,0,2087,0,0,513,5,11836.8,14033032,24.5,32
n100k_d128_ip,100000,128,ip,multicluster,0.2500,0.2117,21174,B_std_acorn1,std,ACORN,16,1,32,500,10,0.7480,1317.5,609.38,1284.50,1398.50,1623.42,758.99,2267,2151,10556,44413,54970,33182,21788,0,10,11836.8,14033032,24.5,32
n100k_d128_ip,100000,128,ip,multicluster,0.2500,0.2117,21174,D_large24_standard,large,STANDARD,24,1,48,500,10,0.5010,2122.5,474.42,501.00,509.38,509.83,471.15,2074,2074,2074,0,2074,0,0,507,5,10422.4,20424136,30.4,48
n100k_d128_ip,100000,128,ip,multicluster,0.2500,0.2117,21174,E_large24_acorn1,large,ACORN,24,1,48,500,10,0.8930,1098.7,643.46,1766.42,1907.88,1917.46,910.17,2287,2149,13666,73020,86688,48790,37898,0,10,10422.4,20424136,30.4,48
n100k_d128_ip,100000,128,ip,multicluster,0.2500,0.2117,21174,D_large48_standard,large,STANDARD,48,1,96,500,10,0.5160,2065.4,486.62,515.04,521.12,536.17,484.17,2169,2169,2169,0,2169,0,0,505,7,9627.1,39618184,35.7,96
n100k_d128_ip,100000,128,ip,multicluster,0.2500,0.2117,21174,E_large48_acorn1,large,ACORN,48,1,96,500,10,0.9160,825.4,813.62,2589.54,2799.71,2814.33,1211.57,2884,2645,17294,121993,139289,72795,66494,0,10,9627.1,39618184,35.7,96
n100k_d128_ip,100000,128,ip,multicluster,0.2500,0.2117,21174,C_acorn_g4,acorn,ACORN,16,4,16,500,10,0.5540,1841.0,551.75,761.71,792.58,831.17,543.17,1844,1767,11179,12573,23753,18031,5722,0,10,12336.4,18532104,24.5,40
n100k_d128_ip,100000,128,ip,multicluster,0.2500,0.2117,21174,C_acorn_g8,acorn,ACORN,16,8,16,500,10,0.6050,1833.9,528.54,765.62,845.12,910.62,545.28,1755,1674,11301,13236,24538,18118,6419,0,10,19233.8,20264200,24.6,40
n100k_d128_ip,100000,128,ip,multicluster,0.2500,0.2117,21174,C_acorn_g16,acorn,ACORN,16,16,16,500,10,0.6270,1769.1,546.50,763.71,783.04,854.54,565.26,1990,1911,11486,13242,24730,18375,6354,0,10,39363.7,23728392,24.6,40
n100k_d128_ip,100000,128,ip,multicluster,0.2500,0.2117,21174,C_acorn_g32,acorn,ACORN,16,32,16,500,10,0.6310,1637.5,597.92,809.29,1053.54,1230.83,610.70,1972,1894,11775,15547,27323,19319,8004,0,10,99104.9,30656776,24.6,40
n100k_d128_ip,100000,128,ip,multicluster,0.2500,0.2117,21174,F_exact,exact,EXACT,16,0,0,0,100,1.0000,540.3,1851.54,1895.04,1916.88,1929.83,1850.66,21174,0,0,0,100000,0,0,0,100,0.0,0,0.0,0
n100k_d128_ip,100000,128,ip,multicluster,0.2500,0.2117,21174,A_std_standard,std,STANDARD,16,1,32,50,100,0.3287,11796.0,86.08,93.62,108.12,161.67,84.77,1038,1038,1038,0,1038,0,0,59,40,11836.8,14033032,24.5,32
n100k_d128_ip,100000,128,ip,multicluster,0.2500,0.2117,21174,B_std_acorn1,std,ACORN,16,1,32,50,100,0.5643,8329.2,105.79,231.62,283.71,301.42,120.06,1118,1002,499,5015,5515,2206,3309,0,99,11836.8,14033032,24.5,32
n100k_d128_ip,100000,128,ip,multicluster,0.2500,0.2117,21174,D_large24_standard,large,STANDARD,24,1,48,50,100,0.3561,10260.3,97.29,117.42,127.96,128.17,97.46,1209,1209,1209,0,1209,0,0,57,40,10422.4,20424136,30.4,48
n100k_d128_ip,100000,128,ip,multicluster,0.2500,0.2117,21174,E_large24_acorn1,large,ACORN,24,1,48,50,100,0.6856,6140.9,145.67,329.21,381.04,382.46,162.84,1240,1103,722,10907,11630,3234,8396,0,100,10422.4,20424136,30.4,48
n100k_d128_ip,100000,128,ip,multicluster,0.2500,0.2117,21174,D_large48_standard,large,STANDARD,48,1,96,50,100,0.3787,9448.6,105.29,123.12,127.38,131.79,105.84,1433,1433,1433,0,1433,0,0,56,42,9627.1,39618184,35.7,96
n100k_d128_ip,100000,128,ip,multicluster,0.2500,0.2117,21174,E_large48_acorn1,large,ACORN,48,1,96,50,100,0.7591,4371.4,202.88,408.67,468.21,510.75,228.76,1684,1445,1208,19186,20395,6725,13670,0,100,9627.1,39618184,35.7,96
n100k_d128_ip,100000,128,ip,multicluster,0.2500,0.2117,21174,C_acorn_g4,acorn,ACORN,16,4,16,50,100,0.4083,10282.2,95.71,135.46,145.96,171.12,97.26,867,789,1188,1299,2488,1829,659,0,99,12336.4,18532104,24.5,40
n100k_d128_ip,100000,128,ip,multicluster,0.2500,0.2117,21174,C_acorn_g8,acorn,ACORN,16,8,16,50,100,0.4607,10540.4,92.50,130.96,155.17,173.62,94.87,808,728,1222,1492,2715,1811,904,0,99,19233.8,20264200,24.6,40
n100k_d128_ip,100000,128,ip,multicluster,0.2500,0.2117,21174,C_acorn_g16,acorn,ACORN,16,16,16,50,100,0.4348,10224.9,95.96,140.79,157.83,170.62,97.80,866,786,1225,1428,2654,1850,804,0,99,39363.7,23728392,24.6,40
n100k_d128_ip,100000,128,ip,multicluster,0.2500,0.2117,21174,C_acorn_g32,acorn,ACORN,16,32,16,50,100,0.4550,9647.9,94.83,167.25,183.29,219.33,103.65,890,812,1292,1602,2895,1885,1009,0,100,99104.9,30656776,24.6,40
n100k_d128_ip,100000,128,ip,multicluster,0.2500,0.2117,21174,A_std_standard,std,STANDARD,16,1,32,100,100,0.3908,7998.8,124.62,145.17,168.46,207.67,125.02,1461,1461,1461,0,1461,0,0,108,42,11836.8,14033032,24.5,32
n100k_d128_ip,100000,128,ip,multicluster,0.2500,0.2117,21174,B_std_acorn1,std,ACORN,16,1,32,100,100,0.7107,5082.1,180.58,347.25,446.88,523.54,196.77,1495,1379,1234,10454,11689,4976,6713,0,100,11836.8,14033032,24.5,32
n100k_d128_ip,100000,128,ip,multicluster,0.2500,0.2117,21174,D_large24_standard,large,STANDARD,24,1,48,100,100,0.4062,7410.7,135.50,155.42,158.71,159.46,134.94,1631,1631,1631,0,1631,0,0,107,41,10422.4,20424136,30.4,48
n100k_d128_ip,100000,128,ip,multicluster,0.2500,0.2117,21174,E_large24_acorn1,large,ACORN,24,1,48,100,100,0.8120,4007.2,206.00,500.12,567.21,606.83,249.55,1627,1490,1791,19677,21470,7670,13799,0,100,10422.4,20424136,30.4,48
n100k_d128_ip,100000,128,ip,multicluster,0.2500,0.2117,21174,D_large48_standard,large,STANDARD,48,1,96,100,100,0.4168,6956.8,143.50,165.71,170.17,178.79,143.74,1814,1814,1814,0,1814,0,0,106,43,9627.1,39618184,35.7,96
n100k_d128_ip,100000,128,ip,multicluster,0.2500,0.2117,21174,E_large48_acorn1,large,ACORN,48,1,96,100,100,0.8470,2850.2,274.00,688.46,786.33,994.21,350.86,1998,1758,2885,35122,38008,14476,23532,0,100,9627.1,39618184,35.7,96
n100k_d128_ip,100000,128,ip,multicluster,0.2500,0.2117,21174,C_acorn_g4,acorn,ACORN,16,4,16,100,100,0.4947,7058.2,137.96,191.75,233.08,234.00,141.68,1173,1096,2235,2617,4853,3548,1304,0,100,12336.4,18532104,24.5,40
n100k_d128_ip,100000,128,ip,multicluster,0.2500,0.2117,21174,C_acorn_g8,acorn,ACORN,16,8,16,100,100,0.5550,7255.3,132.83,192.08,235.17,235.92,137.83,1094,1013,2268,2880,5149,3479,1670,0,100,19233.8,20264200,24.6,40
n100k_d128_ip,100000,128,ip,multicluster,0.2500,0.2117,21174,C_acorn_g16,acorn,ACORN,16,16,16,100,100,0.5489,6720.8,145.21,222.08,249.96,254.46,148.79,1223,1143,2337,3074,5412,3656,1756,0,100,39363.7,23728392,24.6,40
n100k_d128_ip,100000,128,ip,multicluster,0.2500,0.2117,21174,C_acorn_g32,acorn,ACORN,16,32,16,100,100,0.5533,6651.4,145.04,224.12,248.71,276.75,150.34,1220,1142,2357,3042,5401,3629,1772,0,100,99104.9,30656776,24.6,40
n100k_d128_ip,100000,128,ip,multicluster,0.2500,0.2117,21174,A_std_standard,std,STANDARD,16,1,32,250,100,0.4250,3987.9,251.33,277.79,284.12,365.00,250.76,1920,1920,1920,0,1920,0,0,258,43,11836.8,14033032,24.5,32
n100k_d128_ip,100000,128,ip,multicluster,0.2500,0.2117,21174,B_std_acorn1,std,ACORN,16,1,32,250,100,0.7896,2450.9,346.12,670.83,744.79,875.50,408.01,1927,1811,4432,23501,27935,15445,12490,0,100,11836.8,14033032,24.5,32
n100k_d128_ip,100000,128,ip,multicluster,0.2500,0.2117,21174,D_large24_standard,large,STANDARD,24,1,48,250,100,0.4288,3895.3,260.12,286.62,291.33,302.71,256.72,1994,1994,1994,0,1994,0,0,257,43,10422.4,20424136,30.4,48
n100k_d128_ip,100000,128,ip,multicluster,0.2500,0.2117,21174,E_large24_acorn1,large,ACORN,24,1,48,250,100,0.9034,1956.5,394.00,949.38,1024.29,1051.83,511.11,2054,1916,6131,42158,48291,23351,24939,0,100,10422.4,20424136,30.4,48
n100k_d128_ip,100000,128,ip,multicluster,0.2500,0.2117,21174,D_large48_standard,large,STANDARD,48,1,96,250,100,0.4338,3794.4,264.00,290.54,299.38,299.67,263.55,2102,2102,2102,0,2102,0,0,255,45,9627.1,39618184,35.7,96
n100k_d128_ip,100000,128,ip,multicluster,0.2500,0.2117,21174,E_large48_acorn1,large,ACORN,48,1,96,250,100,0.9179,1460.2,471.62,1413.46,1555.21,1692.00,684.83,2478,2239,8282,70659,78943,36566,42376,0,100,9627.1,39618184,35.7,96
n100k_d128_ip,100000,128,ip,multicluster,0.2500,0.2117,21174,C_acorn_g4,acorn,ACORN,16,4,16,250,100,0.5928,3436.8,287.79,399.54,412.50,441.42,290.97,1592,1515,5482,6262,11745,8944,2801,0,100,12336.4,18532104,24.5,40
n100k_d128_ip,100000,128,ip,multicluster,0.2500,0.2117,21174,C_acorn_g8,acorn,ACORN,16,8,16,250,100,0.6483,3373.7,295.50,407.21,438.83,518.96,296.41,1540,1459,5583,6761,12346,8904,3441,0,100,19233.8,20264200,24.6,40
n100k_d128_ip,100000,128,ip,multicluster,0.2500,0.2117,21174,C_acorn_g16,acorn,ACORN,16,16,16,250,100,0.6524,3268.0,301.46,415.17,437.25,489.29,306.00,1726,1646,5663,7050,12714,9157,3557,0,100,39363.7,23728392,24.6,40
n100k_d128_ip,100000,128,ip,multicluster,0.2500,0.2117,21174,C_acorn_g32,acorn,ACORN,16,32,16,250,100,0.6584,3112.4,318.00,427.46,475.17,648.46,321.29,1686,1608,5726,7583,13310,9249,4061,0,100,99104.9,30656776,24.6,40
n100k_d128_ip,100000,128,ip,multicluster,0.2500,0.2117,21174,A_std_standard,std,STANDARD,16,1,32,500,100,0.4319,2097.5,476.00,505.17,618.17,1018.25,476.77,2087,2087,2087,0,2087,0,0,513,44,11836.8,14033032,24.5,32
n100k_d128_ip,100000,128,ip,multicluster,0.2500,0.2117,21174,B_std_acorn1,std,ACORN,16,1,32,500,100,0.8231,1275.9,634.75,1297.33,1416.62,1639.38,783.74,2267,2151,10556,44413,54970,33182,21788,0,100,11836.8,14033032,24.5,32
n100k_d128_ip,100000,128,ip,multicluster,0.2500,0.2117,21174,D_large24_standard,large,STANDARD,24,1,48,500,100,0.4333,2085.5,482.12,509.75,520.54,521.12,479.49,2074,2074,2074,0,2074,0,0,507,44,10422.4,20424136,30.4,48
n100k_d128_ip,100000,128,ip,multicluster,0.2500,0.2117,21174,E_large24_acorn1,large,ACORN,24,1,48,500,100,0.9212,1079.5,663.54,1775.00,1943.12,1983.83,926.35,2287,2149,13666,73020,86688,48790,37898,0,100,10422.4,20424136,30.4,48
n100k_d128_ip,100000,128,ip,multicluster,0.2500,0.2117,21174,D_large48_standard,large,STANDARD,48,1,96,500,100,0.4406,2042.5,491.42,516.62,532.71,534.62,489.60,2169,2169,2169,0,2169,0,0,505,47,9627.1,39618184,35.7,96
n100k_d128_ip,100000,128,ip,multicluster,0.2500,0.2117,21174,E_large48_acorn1,large,ACORN,48,1,96,500,100,0.9452,809.7,842.38,2647.12,2813.83,2917.38,1235.00,2884,2645,17294,121993,139289,72795,66494,0,100,9627.1,39618184,35.7,96
n100k_d128_ip,100000,128,ip,multicluster,0.2500,0.2117,21174,C_acorn_g4,acorn,ACORN,16,4,16,500,100,0.6223,1786.4,567.92,778.62,820.67,833.58,559.80,1844,1767,11179,12573,23753,18031,5722,0,100,12336.4,18532104,24.5,40
n100k_d128_ip,100000,128,ip,multicluster,0.2500,0.2117,21174,C_acorn_g8,acorn,ACORN,16,8,16,500,100,0.6782,1774.9,550.08,778.96,869.67,952.54,563.41,1755,1674,11301,13236,24538,18118,6419,0,100,19233.8,20264200,24.6,40
n100k_d128_ip,100000,128,ip,multicluster,0.2500,0.2117,21174,C_acorn_g16,acorn,ACORN,16,16,16,500,100,0.6846,1727.3,563.21,772.04,790.38,845.42,578.95,1990,1911,11486,13242,24730,18375,6354,0,100,39363.7,23728392,24.6,40
n100k_d128_ip,100000,128,ip,multicluster,0.2500,0.2117,21174,C_acorn_g32,acorn,ACORN,16,32,16,500,100,0.6979,1596.3,602.96,828.04,1099.46,1252.08,626.47,1972,1894,11775,15547,27323,19319,8004,0,100,99104.9,30656776,24.6,40
