tag,n,d,metric,filter,sel_target,sel_actual,cand,baseline,graph,mode,M,gamma,M_beta,ef,k,recall,qps,p50_us,p95_us,p99_us,max_us,mean_us,ndis,nodes_visited,first_hop,second_hop,sel_checks,accepted,rejected,hops,results_returned,build_ms,graph_bytes,avg_deg0,max_deg0
n100k_d768_l2,100000,768,l2,multicluster,0.2500,0.1925,19251,C_acorn_g32,acorn,ACORN,16,32,16,500,10,0.6870,1123.0,870.29,1249.17,1453.21,1530.46,890.47,1873,1795,11622,13821,25445,19120,6325,0,10,242975.0,30656776,24.3,40
n100k_d768_l2,100000,768,l2,multicluster,0.2500,0.1925,19251,F_exact,exact,EXACT,16,0,0,0,100,1.0000,206.4,4832.21,4977.00,5009.50,5027.92,4845.13,19251,0,0,0,100000,0,0,0,100,0.0,0,0.0,0
n100k_d768_l2,100000,768,l2,multicluster,0.2500,0.1925,19251,A_std_standard,std,STANDARD,16,1,32,50,100,0.1936,5254.0,190.25,215.46,222.50,235.50,190.33,1084,1084,1084,0,1084,0,0,60,27,41699.6,14033032,25.8,32
n100k_d768_l2,100000,768,l2,multicluster,0.2500,0.1925,19251,B_std_acorn1,std,ACORN,16,1,32,50,100,0.5554,3418.0,291.50,376.71,404.75,441.75,292.57,1101,999,473,4850,5325,2341,2984,0,100,41699.6,14033032,25.8,32
n100k_d768_l2,100000,768,l2,multicluster,0.2500,0.1925,19251,D_large24_standard,large,STANDARD,24,1,48,50,100,0.2284,4425.8,223.17,253.08,312.38,334.50,225.95,1324,1324,1324,0,1324,0,0,58,30,36202.3,20424136,32.9,48
n100k_d768_l2,100000,768,l2,multicluster,0.2500,0.1925,19251,E_large24_acorn1,large,ACORN,24,1,48,50,100,0.7106,2771.3,364.42,468.71,486.79,489.58,360.84,1224,1093,716,11503,12220,3788,8432,0,100,36202.3,20424136,32.9,48
n100k_d768_l2,100000,768,l2,multicluster,0.2500,0.1925,19251,D_large48_standard,large,STANDARD,48,1,96,50,100,0.2419,3888.9,255.08,289.54,304.92,313.38,257.14,1587,1587,1587,0,1587,0,0,56,28,26936.8,39618184,41.1,96
n100k_d768_l2,100000,768,l2,multicluster,0.2500,0.1925,19251,E_large48_acorn1,large,ACORN,48,1,96,50,100,0.8354,2016.4,495.38,669.33,824.96,983.42,495.93,1669,1426,1266,22728,23996,8536,15459,0,100,26936.8,39618184,41.1,96
n100k_d768_l2,100000,768,l2,multicluster,0.2500,0.1925,19251,C_acorn_g4,acorn,ACORN,16,4,16,50,100,0.5278,4710.2,207.46,284.83,295.96,324.79,212.31,813,740,1213,1635,2849,1782,1066,0,100,35004.5,18532104,24.2,40
n100k_d768_l2,100000,768,l2,multicluster,0.2500,0.1925,19251,C_acorn_g8,acorn,ACORN,16,8,16,50,100,0.5388,4745.7,200.54,280.92,307.25,320.04,210.72,825,744,1234,1683,2918,1776,1142,0,100,55273.2,20264200,24.3,40
n100k_d768_l2,100000,768,l2,multicluster,0.2500,0.1925,19251,C_acorn_g16,acorn,ACORN,16,16,16,50,100,0.5301,4748.5,206.71,285.83,309.96,372.79,210.59,842,761,1207,1610,2819,1790,1028,0,100,95724.5,23728392,24.3,40
n100k_d768_l2,100000,768,l2,multicluster,0.2500,0.1925,19251,C_acorn_g32,acorn,ACORN,16,32,16,50,100,0.4454,4500.0,218.50,302.88,329.38,405.17,222.22,909,831,1240,1120,2362,1861,501,0,100,242975.0,30656776,24.3,40
n100k_d768_l2,100000,768,l2,multicluster,0.2500,0.1925,19251,A_std_standard,std,STANDARD,16,1,32,100,100,0.2442,3665.6,272.08,301.12,318.00,325.92,272.80,1503,1503,1503,0,1503,0,0,109,27,41699.6,14033032,25.8,32
n100k_d768_l2,100000,768,l2,multicluster,0.2500,0.1925,19251,B_std_acorn1,std,ACORN,16,1,32,100,100,0.7182,2329.6,425.75,558.42,788.83,839.46,429.26,1474,1372,1191,10442,11634,5312,6322,0,100,41699.6,14033032,25.8,32
n100k_d768_l2,100000,768,l2,multicluster,0.2500,0.1925,19251,D_large24_standard,large,STANDARD,24,1,48,100,100,0.2679,3261.8,304.54,346.29,391.12,437.92,306.58,1730,1730,1730,0,1730,0,0,107,30,36202.3,20424136,32.9,48
n100k_d768_l2,100000,768,l2,multicluster,0.2500,0.1925,19251,E_large24_acorn1,large,ACORN,24,1,48,100,100,0.8420,1882.8,515.04,758.54,903.25,957.62,531.12,1571,1439,1863,23426,25290,9591,15699,0,100,36202.3,20424136,32.9,48
n100k_d768_l2,100000,768,l2,multicluster,0.2500,0.1925,19251,D_large48_standard,large,STANDARD,48,1,96,100,100,0.2714,3008.7,333.67,368.71,398.92,400.58,332.37,1932,1932,1932,0,1932,0,0,106,28,26936.8,39618184,41.1,96
n100k_d768_l2,100000,768,l2,multicluster,0.2500,0.1925,19251,E_large48_acorn1,large,ACORN,48,1,96,100,100,0.9089,1416.0,654.33,1057.96,1141.12,1195.42,706.19,1917,1674,3207,46788,49996,20050,29945,0,100,26936.8,39618184,41.1,96
n100k_d768_l2,100000,768,l2,multicluster,0.2500,0.1925,19251,C_acorn_g4,acorn,ACORN,16,4,16,100,100,0.6774,3245.0,300.92,414.25,496.04,569.67,308.16,1085,1012,2317,3838,6157,3550,2607,0,100,35004.5,18532104,24.2,40
n100k_d768_l2,100000,768,l2,multicluster,0.2500,0.1925,19251,C_acorn_g8,acorn,ACORN,16,8,16,100,100,0.6620,3327.7,295.92,401.88,423.12,423.67,300.51,1103,1021,2283,3480,5765,3491,2273,0,100,55273.2,20264200,24.3,40
n100k_d768_l2,100000,768,l2,multicluster,0.2500,0.1925,19251,C_acorn_g16,acorn,ACORN,16,16,16,100,100,0.6510,3366.8,295.29,418.42,449.17,461.38,297.02,1120,1038,2251,3332,5584,3510,2074,0,100,95724.5,23728392,24.3,40
n100k_d768_l2,100000,768,l2,multicluster,0.2500,0.1925,19251,C_acorn_g32,acorn,ACORN,16,32,16,100,100,0.5677,3171.1,310.92,434.88,455.12,524.04,315.35,1220,1142,2262,2224,4488,3579,908,0,100,242975.0,30656776,24.3,40
n100k_d768_l2,100000,768,l2,multicluster,0.2500,0.1925,19251,A_std_standard,std,STANDARD,16,1,32,250,100,0.2728,2224.8,452.54,481.25,516.08,524.42,449.48,1924,1924,1924,0,1924,0,0,259,27,41699.6,14033032,25.8,32
n100k_d768_l2,100000,768,l2,multicluster,0.2500,0.1925,19251,B_std_acorn1,std,ACORN,16,1,32,250,100,0.8620,1346.4,716.50,1116.92,1362.67,1522.17,742.72,1858,1756,4725,33311,38037,18203,19834,0,100,41699.6,14033032,25.8,32
n100k_d768_l2,100000,768,l2,multicluster,0.2500,0.1925,19251,D_large24_standard,large,STANDARD,24,1,48,250,100,0.2854,2125.7,471.67,516.04,591.75,609.96,470.44,2038,2038,2038,0,2038,0,0,257,31,36202.3,20424136,32.9,48
n100k_d768_l2,100000,768,l2,multicluster,0.2500,0.1925,19251,E_large24_acorn1,large,ACORN,24,1,48,250,100,0.9068,1102.5,843.62,1430.08,1539.21,1557.92,907.03,1834,1702,6608,62729,69339,30363,38975,0,100,36202.3,20424136,32.9,48
n100k_d768_l2,100000,768,l2,multicluster,0.2500,0.1925,19251,D_large48_standard,large,STANDARD,48,1,96,250,100,0.2827,2092.8,476.04,516.21,528.38,558.38,477.83,2136,2136,2136,0,2136,0,0,255,29,26936.8,39618184,41.1,96
n100k_d768_l2,100000,768,l2,multicluster,0.2500,0.1925,19251,E_large48_acorn1,large,ACORN,48,1,96,250,100,0.9552,796.9,1186.71,2141.04,2315.67,2697.04,1254.80,2247,2004,9618,116564,126183,54263,71920,0,100,26936.8,39618184,41.1,96
n100k_d768_l2,100000,768,l2,multicluster,0.2500,0.1925,19251,C_acorn_g4,acorn,ACORN,16,4,16,250,100,0.7874,1894.2,529.62,683.54,768.75,794.00,527.93,1411,1339,5658,10165,15824,9023,6801,0,100,35004.5,18532104,24.2,40
n100k_d768_l2,100000,768,l2,multicluster,0.2500,0.1925,19251,C_acorn_g8,acorn,ACORN,16,8,16,250,100,0.7876,1905.8,530.04,657.38,666.46,691.46,524.71,1452,1371,5625,9497,15123,9016,6106,0,100,55273.2,20264200,24.3,40
n100k_d768_l2,100000,768,l2,multicluster,0.2500,0.1925,19251,C_acorn_g16,acorn,ACORN,16,16,16,250,100,0.8069,1797.8,541.46,707.54,1107.58,1177.88,556.23,1568,1487,5701,8968,14671,9257,5413,0,100,95724.5,23728392,24.3,40
n100k_d768_l2,100000,768,l2,multicluster,0.2500,0.1925,19251,C_acorn_g32,acorn,ACORN,16,32,16,250,100,0.7022,1788.8,570.42,722.67,857.46,1000.29,559.02,1633,1555,5610,6125,11736,9136,2599,0,100,242975.0,30656776,24.3,40
n100k_d768_l2,100000,768,l2,multicluster,0.2500,0.1925,19251,A_std_standard,std,STANDARD,16,1,32,500,100,0.2789,1446.1,693.67,745.29,754.42,769.79,691.53,2056,2056,2056,0,2056,0,0,509,28,41699.6,14033032,25.8,32
n100k_d768_l2,100000,768,l2,multicluster,0.2500,0.1925,19251,B_std_acorn1,std,ACORN,16,1,32,500,100,0.8907,824.3,1189.17,1805.71,2193.33,2614.83,1213.21,2156,2054,11088,60115,71204,39576,31627,0,100,41699.6,14033032,25.8,32
n100k_d768_l2,100000,768,l2,multicluster,0.2500,0.1925,19251,D_large24_standard,large,STANDARD,24,1,48,500,100,0.2887,1426.6,700.46,767.42,810.92,825.46,700.96,2097,2097,2097,0,2097,0,0,507,31,36202.3,20424136,32.9,48
n100k_d768_l2,100000,768,l2,multicluster,0.2500,0.1925,19251,E_large24_acorn1,large,ACORN,24,1,48,500,100,0.9174,684.2,1358.12,2592.62,2720.88,2923.50,1461.64,2115,1983,14734,110486,125221,63054,62167,0,100,36202.3,20424136,32.9,48
n100k_d768_l2,100000,768,l2,multicluster,0.2500,0.1925,19251,D_large48_standard,large,STANDARD,48,1,96,500,100,0.2878,1414.7,707.38,751.00,787.08,825.79,706.85,2175,2175,2175,0,2175,0,0,505,31,26936.8,39618184,41.1,96
n100k_d768_l2,100000,768,l2,multicluster,0.2500,0.1925,19251,E_large48_acorn1,large,ACORN,48,1,96,500,100,0.9676,491.2,2016.67,3794.46,4016.62,4242.33,2035.64,2670,2427,20091,198706,218799,105869,112929,0,100,26936.8,39618184,41.1,96
n100k_d768_l2,100000,768,l2,multicluster,0.2500,0.1925,19251,C_acorn_g4,acorn,ACORN,16,4,16,500,100,0.8265,1194.5,865.46,1025.50,1129.58,1289.62,837.15,1605,1533,11053,17838,28893,18142,10751,0,100,35004.5,18532104,24.2,40
n100k_d768_l2,100000,768,l2,multicluster,0.2500,0.1925,19251,C_acorn_g8,acorn,ACORN,16,8,16,500,100,0.8342,1195.1,849.75,1014.00,1101.67,1367.21,836.77,1632,1551,11126,17339,28467,18306,10160,0,100,55273.2,20264200,24.3,40
n100k_d768_l2,100000,768,l2,multicluster,0.2500,0.1925,19251,C_acorn_g16,acorn,ACORN,16,16,16,500,100,0.8510,1090.2,898.54,1323.75,1456.75,1679.79,917.25,1899,1818,11580,16982,28564,19101,9462,0,100,95724.5,23728392,24.3,40
n100k_d768_l2,100000,768,l2,multicluster,0.2500,0.1925,19251,C_acorn_g32,acorn,ACORN,16,32,16,500,100,0.7625,1108.2,892.17,1168.54,1556.29,1683.33,902.35,1873,1795,11622,13821,25445,19120,6325,0,100,242975.0,30656776,24.3,40
n100k_d768_l2,100000,768,l2,multicluster,0.1000,0.1000,10000,F_exact,exact,EXACT,16,0,0,0,10,1.0000,389.8,2574.17,2673.92,2724.42,2729.21,2565.10,10000,0,0,0,100000,0,0,0,10,0.0,0,0.0,0
n100k_d768_l2,100000,768,l2,multicluster,0.1000,0.1000,10000,A_std_standard,std,STANDARD,16,1,32,50,10,0.1510,5652.8,176.67,193.33,207.21,258.21,176.90,1084,1084,1084,0,1084,0,0,60,1,41699.6,14033032,25.8,32
n100k_d768_l2,100000,768,l2,multicluster,0.1000,0.1000,10000,B_std_acorn1,std,ACORN,16,1,32,50,10,0.4780,4516.4,209.58,330.33,364.79,384.96,221.41,1193,1106,365,2030,2397,1927,469,0,10,41699.6,14033032,25.8,32
n100k_d768_l2,100000,768,l2,multicluster,0.1000,0.1000,10000,D_large24_standard,large,STANDARD,24,1,48,50,10,0.1740,4734.9,209.21,233.96,303.67,323.25,211.20,1324,1324,1324,0,1324,0,0,58,2,36202.3,20424136,32.9,48
n100k_d768_l2,100000,768,l2,multicluster,0.1000,0.1000,10000,E_large24_acorn1,large,ACORN,24,1,48,50,10,0.6080,3640.1,260.67,410.83,466.96,490.75,274.72,1425,1297,502,4404,4907,2751,2155,0,10,36202.3,20424136,32.9,48
n100k_d768_l2,100000,768,l2,multicluster,0.1000,0.1000,10000,D_large48_standard,large,STANDARD,48,1,96,50,10,0.1680,4205.0,239.29,259.29,279.54,279.67,237.81,1587,1587,1587,0,1587,0,0,56,2,26936.8,39618184,41.1,96
n100k_d768_l2,100000,768,l2,multicluster,0.1000,0.1000,10000,E_large48_acorn1,large,ACORN,48,1,96,50,10,0.7610,2723.2,338.62,550.29,597.38,701.88,367.21,1871,1625,1144,13529,14675,5275,9399,0,10,26936.8,39618184,41.1,96
n100k_d768_l2,100000,768,l2,multicluster,0.1000,0.1000,10000,C_acorn_g4,acorn,ACORN,16,4,16,50,10,0.2400,9075.0,108.04,129.54,136.12,141.17,110.19,897,848,1236,895,2133,1843,289,0,10,35004.5,18532104,24.2,40
n100k_d768_l2,100000,768,l2,multicluster,0.1000,0.1000,10000,C_acorn_g8,acorn,ACORN,16,8,16,50,10,0.3610,6997.1,131.92,241.21,286.92,299.79,142.92,910,850,1434,889,2324,1833,491,0,10,55273.2,20264200,24.3,40
n100k_d768_l2,100000,768,l2,multicluster,0.1000,0.1000,10000,C_acorn_g16,acorn,ACORN,16,16,16,50,10,0.3790,6584.6,136.62,256.79,267.79,283.08,151.87,910,844,1551,821,2373,1849,524,0,10,95724.5,23728392,24.3,40
n100k_d768_l2,100000,768,l2,multicluster,0.1000,0.1000,10000,C_acorn_g32,acorn,ACORN,16,32,16,50,10,0.4720,5749.8,161.88,254.75,301.21,313.96,173.92,923,852,1405,945,2351,1875,475,0,10,242975.0,30656776,24.3,40
n100k_d768_l2,100000,768,l2,multicluster,0.1000,0.1000,10000,A_std_standard,std,STANDARD,16,1,32,100,10,0.1730,3751.2,266.54,288.46,298.33,325.29,266.58,1503,1503,1503,0,1503,0,0,109,1,41699.6,14033032,25.8,32
n100k_d768_l2,100000,768,l2,multicluster,0.1000,0.1000,10000,B_std_acorn1,std,ACORN,16,1,32,100,10,0.6450,3074.7,310.88,482.00,522.88,540.54,325.24,1633,1545,885,3301,4187,3660,527,0,10,41699.6,14033032,25.8,32
n100k_d768_l2,100000,768,l2,multicluster,0.1000,0.1000,10000,D_large24_standard,large,STANDARD,24,1,48,100,10,0.1880,3356.2,296.54,347.54,399.29,399.54,297.96,1730,1730,1730,0,1730,0,0,107,2,36202.3,20424136,32.9,48
n100k_d768_l2,100000,768,l2,multicluster,0.1000,0.1000,10000,E_large24_acorn1,large,ACORN,24,1,48,100,10,0.7600,2643.0,356.96,558.92,646.29,714.54,378.35,1842,1715,1432,6224,7658,5446,2211,0,10,36202.3,20424136,32.9,48
n100k_d768_l2,100000,768,l2,multicluster,0.1000,0.1000,10000,D_large48_standard,large,STANDARD,48,1,96,100,10,0.1800,3063.7,328.96,358.08,406.88,415.17,326.41,1932,1932,1932,0,1932,0,0,106,2,26936.8,39618184,41.1,96
n100k_d768_l2,100000,768,l2,multicluster,0.1000,0.1000,10000,E_large48_acorn1,large,ACORN,48,1,96,100,10,0.8600,2172.5,430.88,703.79,866.67,903.96,460.30,2158,1912,3000,16120,19122,9349,9773,0,10,26936.8,39618184,41.1,96
n100k_d768_l2,100000,768,l2,multicluster,0.1000,0.1000,10000,C_acorn_g4,acorn,ACORN,16,4,16,100,10,0.2970,5749.3,166.04,209.50,236.33,300.58,173.93,1226,1177,2254,1894,4150,3623,527,0,10,35004.5,18532104,24.2,40
n100k_d768_l2,100000,768,l2,multicluster,0.1000,0.1000,10000,C_acorn_g8,acorn,ACORN,16,8,16,100,10,0.4660,4396.9,208.04,375.00,406.58,421.25,227.44,1267,1208,2470,1846,4317,3630,687,0,10,55273.2,20264200,24.3,40
n100k_d768_l2,100000,768,l2,multicluster,0.1000,0.1000,10000,C_acorn_g16,acorn,ACORN,16,16,16,100,10,0.4870,4325.8,209.46,387.04,405.71,470.29,231.17,1248,1182,2556,1671,4229,3599,630,0,10,95724.5,23728392,24.3,40
n100k_d768_l2,100000,768,l2,multicluster,0.1000,0.1000,10000,C_acorn_g32,acorn,ACORN,16,32,16,100,10,0.6220,3843.8,243.29,382.46,421.00,433.00,260.16,1260,1189,2385,1751,4138,3587,550,0,10,242975.0,30656776,24.3,40
n100k_d768_l2,100000,768,l2,multicluster,0.1000,0.1000,10000,A_std_standard,std,STANDARD,16,1,32,250,10,0.1800,2267.9,440.96,475.50,521.96,541.96,440.94,1924,1924,1924,0,1924,0,0,259,1,41699.6,14033032,25.8,32
n100k_d768_l2,100000,768,l2,multicluster,0.1000,0.1000,10000,B_std_acorn1,std,ACORN,16,1,32,250,10,0.8020,1950.8,488.00,702.88,754.71,962.88,512.61,2031,1944,4159,5922,10082,9435,647,0,10,41699.6,14033032,25.8,32
n100k_d768_l2,100000,768,l2,multicluster,0.1000,0.1000,10000,D_large24_standard,large,STANDARD,24,1,48,250,10,0.1920,2156.1,463.88,513.58,550.88,561.46,463.80,2038,2038,2038,0,2038,0,0,257,2,36202.3,20424136,32.9,48
n100k_d768_l2,100000,768,l2,multicluster,0.1000,0.1000,10000,E_large24_acorn1,large,ACORN,24,1,48,250,10,0.8440,1805.8,525.42,782.00,1082.58,1167.17,553.77,2135,2007,6154,9039,15195,12816,2378,0,10,36202.3,20424136,32.9,48
n100k_d768_l2,100000,768,l2,multicluster,0.1000,0.1000,10000,D_large48_standard,large,STANDARD,48,1,96,250,10,0.1860,2122.7,472.71,515.88,538.96,543.54,471.09,2136,2136,2136,0,2136,0,0,255,3,26936.8,39618184,41.1,96
n100k_d768_l2,100000,768,l2,multicluster,0.1000,0.1000,10000,E_large48_acorn1,large,ACORN,48,1,96,250,10,0.9300,1504.7,614.92,1052.33,1434.04,1492.46,664.60,2462,2215,9426,20821,30248,18252,11996,0,10,26936.8,39618184,41.1,96
n100k_d768_l2,100000,768,l2,multicluster,0.1000,0.1000,10000,C_acorn_g4,acorn,ACORN,16,4,16,250,10,0.3560,3087.6,309.67,420.71,484.75,498.33,323.88,1689,1640,5469,5166,10636,9175,1460,0,10,35004.5,18532104,24.2,40
n100k_d768_l2,100000,768,l2,multicluster,0.1000,0.1000,10000,C_acorn_g8,acorn,ACORN,16,8,16,250,10,0.5910,2421.9,372.21,665.83,731.75,864.08,412.91,1807,1747,5805,4623,10429,9147,1282,0,10,55273.2,20264200,24.3,40
n100k_d768_l2,100000,768,l2,multicluster,0.1000,0.1000,10000,C_acorn_g16,acorn,ACORN,16,16,16,250,10,0.6030,2441.0,383.96,642.62,675.00,683.42,409.67,1734,1669,5783,4047,9832,8885,947,0,10,95724.5,23728392,24.3,40
n100k_d768_l2,100000,768,l2,multicluster,0.1000,0.1000,10000,C_acorn_g32,acorn,ACORN,16,32,16,250,10,0.7620,2170.1,444.33,636.42,696.58,735.50,460.80,1751,1680,5616,4016,9633,8845,788,0,10,242975.0,30656776,24.3,40
n100k_d768_l2,100000,768,l2,multicluster,0.1000,0.1000,10000,A_std_standard,std,STANDARD,16,1,32,500,10,0.1820,1466.6,685.50,735.12,757.71,758.83,681.83,2056,2056,2056,0,2056,0,0,509,2,41699.6,14033032,25.8,32
n100k_d768_l2,100000,768,l2,multicluster,0.1000,0.1000,10000,B_std_acorn1,std,ACORN,16,1,32,500,10,0.8240,1312.1,750.58,988.50,1029.88,1296.21,762.15,2120,2032,10673,7281,17955,17119,836,0,10,41699.6,14033032,25.8,32
n100k_d768_l2,100000,768,l2,multicluster,0.1000,0.1000,10000,D_large24_standard,large,STANDARD,24,1,48,500,10,0.1950,1449.7,692.08,750.88,797.08,830.96,689.81,2097,2097,2097,0,2097,0,0,507,2,36202.3,20424136,32.9,48
n100k_d768_l2,100000,768,l2,multicluster,0.1000,0.1000,10000,E_large24_acorn1,large,ACORN,24,1,48,500,10,0.8700,1227.6,813.88,1090.00,1399.71,1562.12,814.57,2223,2095,14608,10481,25091,22450,2640,0,10,36202.3,20424136,32.9,48
n100k_d768_l2,100000,768,l2,multicluster,0.1000,0.1000,10000,D_large48_standard,large,STANDARD,48,1,96,500,10,0.1890,1424.9,700.62,765.92,779.75,814.21,701.82,2175,2175,2175,0,2175,0,0,505,4,26936.8,39618184,41.1,96
n100k_d768_l2,100000,768,l2,multicluster,0.1000,0.1000,10000,E_large48_acorn1,large,ACORN,48,1,96,500,10,0.9780,1016.1,956.92,1465.92,1852.08,1867.08,984.19,2753,2506,19941,27111,47054,30665,16388,0,10,26936.8,39618184,41.1,96
n100k_d768_l2,100000,768,l2,multicluster,0.1000,0.1000,10000,C_acorn_g4,acorn,ACORN,16,4,16,500,10,0.3720,1748.9,550.33,702.46,778.71,804.96,571.79,1952,1903,11194,9388,20584,17755,2829,0,10,35004.5,18532104,24.2,40
n100k_d768_l2,100000,768,l2,multicluster,0.1000,0.1000,10000,C_acorn_g8,acorn,ACORN,16,8,16,500,10,0.6460,1433.8,659.83,974.67,1032.54,1099.67,697.43,2071,2012,11518,7757,19277,17214,2063,0,10,55273.2,20264200,24.3,40
n100k_d768_l2,100000,768,l2,multicluster,0.1000,0.1000,10000,C_acorn_g16,acorn,ACORN,16,16,16,500,10,0.6670,1460.4,622.83,1005.29,1087.54,1350.58,684.75,2034,1968,11649,6806,18457,17082,1374,0,10,95724.5,23728392,24.3,40
n100k_d768_l2,100000,768,l2,multicluster,0.1000,0.1000,10000,C_acorn_g32,acorn,ACORN,16,32,16,500,10,0.8110,1336.5,745.75,967.58,995.08,1040.71,748.24,2014,1943,11431,6589,18021,16848,1172,0,10,242975.0,30656776,24.3,40
n100k_d768_l2,100000,768,l2,multicluster,0.1000,0.1000,10000,F_exact,exact,EXACT,16,0,0,0,100,1.0000,390.2,2570.46,2669.17,2739.25,2759.54,2562.58,10000,0,0,0,100000,0,0,0,100,0.0,0,0.0,0
n100k_d768_l2,100000,768,l2,multicluster,0.1000,0.1000,10000,A_std_standard,std,STANDARD,16,1,32,50,100,0.1267,5283.3,189.42,209.08,215.38,215.83,189.28,1084,1084,1084,0,1084,0,0,60,16,41699.6,14033032,25.8,32
n100k_d768_l2,100000,768,l2,multicluster,0.1000,0.1000,10000,B_std_acorn1,std,ACORN,16,1,32,50,100,0.5022,4079.3,233.12,353.58,363.17,363.62,245.14,1193,1106,365,2030,2397,1927,469,0,100,41699.6,14033032,25.8,32
n100k_d768_l2,100000,768,l2,multicluster,0.1000,0.1000,10000,D_large24_standard,large,STANDARD,24,1,48,50,100,0.1457,4538.1,219.04,243.88,313.21,322.42,220.35,1324,1324,1324,0,1324,0,0,58,19,36202.3,20424136,32.9,48
n100k_d768_l2,100000,768,l2,multicluster,0.1000,0.1000,10000,E_large24_acorn1,large,ACORN,24,1,48,50,100,0.6090,3429.5,269.88,406.92,438.04,518.08,291.59,1425,1297,502,4404,4907,2751,2155,0,100,36202.3,20424136,32.9,48
n100k_d768_l2,100000,768,l2,multicluster,0.1000,0.1000,10000,D_large48_standard,large,STANDARD,48,1,96,50,100,0.1495,3994.4,252.33,278.25,287.17,288.88,250.35,1587,1587,1587,0,1587,0,0,56,16,26936.8,39618184,41.1,96
n100k_d768_l2,100000,768,l2,multicluster,0.1000,0.1000,10000,E_large48_acorn1,large,ACORN,48,1,96,50,100,0.7581,2600.3,356.17,568.79,631.17,702.58,384.58,1871,1625,1144,13529,14675,5275,9399,0,100,26936.8,39618184,41.1,96
n100k_d768_l2,100000,768,l2,multicluster,0.1000,0.1000,10000,C_acorn_g4,acorn,ACORN,16,4,16,50,100,0.2344,7577.8,130.71,148.58,155.50,162.75,131.96,897,848,1236,895,2133,1843,289,0,100,35004.5,18532104,24.2,40
n100k_d768_l2,100000,768,l2,multicluster,0.1000,0.1000,10000,C_acorn_g8,acorn,ACORN,16,8,16,50,100,0.3575,6112.2,155.71,254.88,296.46,304.83,163.61,910,850,1434,889,2324,1833,491,0,100,55273.2,20264200,24.3,40
n100k_d768_l2,100000,768,l2,multicluster,0.1000,0.1000,10000,C_acorn_g16,acorn,ACORN,16,16,16,50,100,0.3784,5893.5,159.29,274.08,284.08,298.92,169.68,910,844,1551,821,2373,1849,524,0,100,95724.5,23728392,24.3,40
n100k_d768_l2,100000,768,l2,multicluster,0.1000,0.1000,10000,C_acorn_g32,acorn,ACORN,16,32,16,50,100,0.4661,5215.0,179.38,276.42,323.96,324.29,191.75,923,852,1405,945,2351,1875,475,0,100,242975.0,30656776,24.3,40
n100k_d768_l2,100000,768,l2,multicluster,0.1000,0.1000,10000,A_std_standard,std,STANDARD,16,1,32,100,100,0.1517,3723.7,268.79,292.67,299.17,303.42,268.55,1503,1503,1503,0,1503,0,0,109,16,41699.6,14033032,25.8,32
n100k_d768_l2,100000,768,l2,multicluster,0.1000,0.1000,10000,B_std_acorn1,std,ACORN,16,1,32,100,100,0.6948,2521.8,354.88,602.79,649.12,1526.75,396.54,1633,1545,885,3301,4187,3660,527,0,100,41699.6,14033032,25.8,32
n100k_d768_l2,100000,768,l2,multicluster,0.1000,0.1000,10000,D_large24_standard,large,STANDARD,24,1,48,100,100,0.1668,2883.1,329.79,433.12,642.33,1252.79,346.85,1730,1730,1730,0,1730,0,0,107,19,36202.3,20424136,32.9,48
n100k_d768_l2,100000,768,l2,multicluster,0.1000,0.1000,10000,E_large24_acorn1,large,ACORN,24,1,48,100,100,0.7784,2554.6,365.79,579.33,669.00,735.62,391.45,1842,1715,1432,6224,7658,5446,2211,0,100,36202.3,20424136,32.9,48
n100k_d768_l2,100000,768,l2,multicluster,0.1000,0.1000,10000,D_large48_standard,large,STANDARD,48,1,96,100,100,0.1644,3083.4,325.75,350.17,366.42,384.75,324.31,1932,1932,1932,0,1932,0,0,106,17,26936.8,39618184,41.1,96
n100k_d768_l2,100000,768,l2,multicluster,0.1000,0.1000,10000,E_large48_acorn1,large,ACORN,48,1,96,100,100,0.8673,2126.2,436.08,692.79,854.79,904.33,470.31,2158,1912,3000,16120,19122,9349,9773,0,100,26936.8,39618184,41.1,96
n100k_d768_l2,100000,768,l2,multicluster,0.1000,0.1000,10000,C_acorn_g4,acorn,ACORN,16,4,16,100,100,0.2991,5448.8,178.29,209.88,229.88,232.58,183.53,1226,1177,2254,1894,4150,3623,527,0,100,35004.5,18532104,24.2,40
n100k_d768_l2,100000,768,l2,multicluster,0.1000,0.1000,10000,C_acorn_g8,acorn,ACORN,16,8,16,100,100,0.4802,4224.0,222.21,381.25,414.25,449.12,236.75,1267,1208,2470,1846,4317,3630,687,0,100,55273.2,20264200,24.3,40
n100k_d768_l2,100000,768,l2,multicluster,0.1000,0.1000,10000,C_acorn_g16,acorn,ACORN,16,16,16,100,100,0.4969,4170.5,220.54,395.58,414.25,436.04,239.78,1248,1182,2556,1671,4229,3599,630,0,100,95724.5,23728392,24.3,40
n100k_d768_l2,100000,768,l2,multicluster,0.1000,0.1000,10000,C_acorn_g32,acorn,ACORN,16,32,16,100,100,0.6144,3706.6,257.04,386.50,421.38,422.29,269.79,1260,1189,2385,1751,4138,3587,550,0,100,242975.0,30656776,24.3,40
n100k_d768_l2,100000,768,l2,multicluster,0.1000,0.1000,10000,A_std_standard,std,STANDARD,16,1,32,250,100,0.1649,2271.3,443.75,472.62,480.67,496.08,440.28,1924,1924,1924,0,1924,0,0,259,16,41699.6,14033032,25.8,32
